gene_id	Sample_116498	Sample_116499	Sample_116500	Sample_116501	Sample_116502	Sample_116503	Sample_116504	Sample_116505	Sample_116506	Sample_116507	Sample_116508	Sample_116509
ENSMUSG00000101013	379.58	408.51	304.8	292.19	364.84	477.55	301.25	296.33	219.54	349.85	203.24	196.29
ENSMUSG00000101014	0	0	15.91	21.36	0	0	0	0	0	0	6.51	31.85
ENSMUSG00000101015	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101016	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101017	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101018	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101019	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101020	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101021	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101022	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101023	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101024	1	2	0	0	0	0	1	2	1	0	1	0
ENSMUSG00000101025	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101026	7	3	3	1	0	6	3	2	2	0	4	0
ENSMUSG00000101027	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101028	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101029	0	0	0	0	0	0	0	0	12.46	0	0	9.34
ENSMUSG00000101030	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101031	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000101032	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101033	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101035	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101036	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101037	51	35	34	56	38	91	52	34	34	72	49	39
ENSMUSG00000101038	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101039	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101040	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101041	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101042	0	0	0	0	1	1	0	0	0	0	2	1
ENSMUSG00000101043	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101044	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101045	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101046	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101049	0	0	1	1	0	0	0	1	0	0	0	0
ENSMUSG00000101050	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101051	3	0	0	0	0	5	6	0	1	0	2	0
ENSMUSG00000101052	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101053	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101054	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101055	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101056	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101057	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101058	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101059	0	0	0	5.83	4	10	1	0	0	0	4	2
ENSMUSG00000101060	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101061	42	25	18	19	13	18	17	47	29	6	36	17
ENSMUSG00000101062	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101063	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101064	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101065	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101066	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101067	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101068	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101069	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101070	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101071	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101072	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101073	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101074	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101075	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101076	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101077	14.51	30.65	8	8	9	8	13.18	21	20.83	9.72	23	23
ENSMUSG00000101078	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101079	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101080	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101081	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101082	1	2	0	0	0	0	2	0	0	0	0	0
ENSMUSG00000101083	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101084	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101085	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101086	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000101087	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101088	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101089	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000101090	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101091	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101092	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101093	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101094	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101095	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101096	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101097	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101098	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101099	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101100	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101101	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101102	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101103	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101104	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101105	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101106	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101108	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101109	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101111	51107.97	42189.44	50433.22	48473.97	55192.66	68853.18	40442.35	44090.84	31669.87	53383.38	39888.12	37945.32
ENSMUSG00000101112	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101113	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101114	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101115	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101116	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101117	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101118	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101119	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101120	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101122	56	55	44	29	39.86	44.01	47	55	52	55.4	30	17
ENSMUSG00000101123	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101124	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101125	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101126	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101127	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101128	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101129	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101130	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101131	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101132	9	12	0	11	4	4	4	3	1	2	4	6.38
ENSMUSG00000101133	56.16	87.68	41.37	42	66.33	40.91	23.77	23.51	34.67	14	47.22	46
ENSMUSG00000101134	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101135	20	27	12	19	3	12	28	28	38	17	18	23
ENSMUSG00000101136	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101137	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101138	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101139	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101140	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101141	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101142	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101143	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101144	0	0	1.03	2.02	0	0	1	0	0	1	3.18	0
ENSMUSG00000101145	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101146	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101147	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101148	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101149	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101150	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101151	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101152	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101153	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101154	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101155	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101156	99.14	75	40.02	141.18	77.05	88.18	21.05	51.12	22.06	27.02	39.08	30.11
ENSMUSG00000101157	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101158	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101159	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101160	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101161	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101162	6.21	4.13	5.22	12.34	5.18	8.3	2.06	1.04	7.13	2.06	2.03	6.23
ENSMUSG00000101163	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101164	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101166	65.6	47.55	26.6	20.47	10.36	17.09	43.28	28.38	32.48	8.73	27.03	23.86
ENSMUSG00000101167	60	77	15.96	24	35	46	73.99	100.92	75.9	45	128.76	123.68
ENSMUSG00000101168	15.57	35.7	28.86	14.69	14.53	28.85	17.01	28.48	33.8	9.25	24.28	13.74
ENSMUSG00000101170	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101171	1.01	0	2	0	0	0	3	1	0	4.01	1	5
ENSMUSG00000101172	3	3	2.94	2.17	3.09	5.97	14.01	13.77	7.25	2.05	5.87	9.85
ENSMUSG00000101173	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101174	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000101177	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101178	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101179	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101180	1	0	1	0	0	0	0	0	0	1	1	2
ENSMUSG00000101181	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101182	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101183	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101184	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101185	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101186	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101188	4724.06	4180.42	3988.98	3360.49	4658.9	5318.1	6593.48	5071.64	5574.23	7277.03	6643.45	4459.13
ENSMUSG00000101189	0	0	0	0	0	0	0	4	0	1	0	0
ENSMUSG00000101190	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101191	276	188	222	175	232	278	104	47	47	87	48	63
ENSMUSG00000101192	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101193	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101194	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101195	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101196	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000101197	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101198	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101199	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101200	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101201	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101202	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101203	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101204	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101205	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101206	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101207	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101208	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101209	2.4	2.69	0	0	5.16	0	2.39	0	0	0	0	2.47
ENSMUSG00000101210	1	3	8	1	6	1	4	0	3	5	0	0
ENSMUSG00000101211	0	1	0	0	0	7	0	2	0	0	0	5
ENSMUSG00000101212	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101213	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101214	0	6.42	2	3	1.34	0	0	3.02	0	0	1.01	0
ENSMUSG00000101215	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101216	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101218	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101219	6.24	1.03	13.55	9.37	5.16	17.64	15.56	5.21	8.29	9.32	10.43	8.37
ENSMUSG00000101220	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101221	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101222	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101223	24	14	27	29	22	24	5	14	13	20	12	22
ENSMUSG00000101224	0	3	2	0	0	1	3	0	0	0	0	0
ENSMUSG00000101225	391.96	262.35	282.35	230.9	256.89	299.96	296.97	303.12	242.97	230.8	267.87	239.58
ENSMUSG00000101226	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101227	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101228	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101229	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101230	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101231	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101232	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101233	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101234	59.11	58.36	22.02	34.07	25.32	35	35.18	36.14	44.18	17.38	33.21	52
ENSMUSG00000101235	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101236	0	0	0	0	0	6.11	0	0	0	12.57	0	0
ENSMUSG00000101237	2	0	0	0	0	0	1	0	0	1	0	4
ENSMUSG00000101238	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101239	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101240	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101241	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101242	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101243	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101244	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000101245	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101246	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101247	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101248	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101249	4758.95	5273.94	3846.06	2609.45	3635.1	3451.27	5190.41	6483.11	4608.69	3206.83	3719.49	442.32
ENSMUSG00000101250	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101251	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101252	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000101253	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101254	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101255	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101256	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101257	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000101258	15.92	27.29	20.94	18.15	8.63	20.96	9.59	16.06	13.61	7.63	22.89	2.62
ENSMUSG00000101259	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101260	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101261	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101262	2.02	1.04	3.03	2.02	4.03	8.07	4.03	2.02	1.02	8.07	1.03	3.03
ENSMUSG00000101263	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101264	0	0	0	0	0	0	0	1	1	1	0	0
ENSMUSG00000101265	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101266	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101267	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101268	23	17	2	5	11	17	36	32	14	8	5	7
ENSMUSG00000101270	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101271	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101272	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101273	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101275	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101276	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101277	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101278	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101279	1.25	0	2.26	0	0	0	1.16	2.4	2.38	0	1.21	0
ENSMUSG00000101280	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101281	0	0	0	0	0	0	0	0	1.02	0	1	0
ENSMUSG00000101282	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101283	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101284	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101285	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101286	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101287	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101288	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101289	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101290	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101291	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101292	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101294	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101295	34	63	16	20	39	40	37	48	59	32	70	32
ENSMUSG00000101296	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101297	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101298	0	2.57	0	2.74	0	0	0	0	0	0	0	0
ENSMUSG00000101299	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101300	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101301	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101302	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101303	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101304	1	0	1	0	0	1.65	5	3	0	0	0	0
ENSMUSG00000101305	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101306	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101307	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101308	31.06	35.27	9.61	10.53	11.94	17.51	17.07	13.83	20.39	13.77	24.67	35.94
ENSMUSG00000101309	4.82	2.86	0	0	4.1	0	6.53	0	2.41	5.07	1.93	0
ENSMUSG00000101310	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101311	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101312	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101313	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101314	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101315	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101316	1.71	0	1.78	1.79	0	8.55	5.45	1.91	1.67	0	3.65	1.64
ENSMUSG00000101317	0	0	0	0	0	0	0	0	0	0	0	0.2
ENSMUSG00000101318	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101319	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101320	291.28	245.7	221.74	194.93	261.74	281.38	131.79	138.19	135.93	121.32	151.39	131.3
ENSMUSG00000101321	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101323	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101324	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101325	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101326	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101327	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101328	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101329	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101330	118.48	77.77	71.32	69.1	101.34	79.39	57.63	92.14	56.97	79.75	66.69	51.71
ENSMUSG00000101331	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101332	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101333	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101334	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101335	194	155	124	84	103	160	183	209	138	103	138	133
ENSMUSG00000101336	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101337	8.39	4.28	7.62	1.12	0	3.3	6.42	2.25	2.2	3.1	1.16	0
ENSMUSG00000101338	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101339	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101340	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101341	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101342	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101343	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101344	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101345	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101346	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101347	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101348	0	0	0	0	0	0	0	2	3	0	0	0
ENSMUSG00000101349	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101350	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101351	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101352	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101353	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101354	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101355	1096.21	822.46	901.32	918.92	1403.28	2003.92	6969.82	7670.54	9842.13	11149.71	8247.56	9425.54
ENSMUSG00000101356	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101357	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101358	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101359	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101360	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101361	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101362	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101363	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101364	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101365	147	157	90	78	78	127	96	109	96	59	91	56
ENSMUSG00000101366	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101367	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101368	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101369	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101370	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101371	1	1	0	0	1	0	2	0	1	1	4	0
ENSMUSG00000101372	0	0	0	0	0	0	0	1	3	0	0	0
ENSMUSG00000101373	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101374	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101375	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101376	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101377	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101378	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101379	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101380	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101381	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101382	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101383	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101385	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101386	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101387	0	0	3	0	6	0	0	0	0	1	0	0
ENSMUSG00000101388	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101389	16	15	11	21	17	19	52	49	54	51	34	37
ENSMUSG00000101390	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101391	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101392	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101393	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101394	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101395	0	1	0	0	0	1	0	0	0	0	0	0
